edge_id,start_node,end_node,length,name,oneway
863,440543616,515365942,54.12220801414356,,False
864,440543616,515365915,90.27133547419125,,False
865,440543634,440543637,30.67131444358212,,False
866,440543634,440543616,245.60917683059498,,False
867,440543634,6856562107,29.797610365654528,,False
868,440543637,440543640,39.33200798090644,,False
869,440543637,440543634,30.671314443582116,,False
870,440543637,2757568021,34.311608242453005,,False
871,440543640,440543664,390.47863587612704,,False
872,440543640,440543637,39.33200798090644,,False
873,440543640,771897766,19.923501591735377,,False
874,440543664,440551012,403.49645038325934,,False
875,440543664,440543640,390.4786358761271,,False
876,440543664,2757565043,92.39829347747035,,False
877,440551012,281654156,13.353785258378918,,False
878,440551012,281654157,38.06229838043505,,False
879,440551012,440543664,403.4964503832594,,False
880,440555097,432773809,212.58664117108822,,False
881,440555097,286499838,35.295225187080064,,False
882,440555097,286500188,281.7073803399979,,False
883,440555118,2757562159,43.4635220943042,,False
884,440555118,440555119,27.634873352606327,,False
885,440555118,432773809,48.744732395447194,,False
886,440555118,515365819,40.28005668654055,,False
887,440555119,515365819,42.23613419875141,,False
888,440555119,439843735,94.60492463956784,,False
889,440555119,440555118,27.63487335260633,,False
890,440562527,440562532,50.128876678513436,,False
891,440562527,2534595020,122.07203990569487,,False
892,440562527,440562533,111.80287190853153,,False
893,440562532,440562527,50.128876678513436,,False
894,440562533,459413379,17.96171230523851,,False
895,440562533,7077853220,52.41418368757258,,False
896,440562533,440562527,111.80287190853153,,False
897,440562534,5472078830,141.0417008581741,,False
898,440562534,459413379,16.89638001798631,,False
899,440562534,11463239576,81.69869182280401,,False
900,440562554,429886156,48.44310146316756,,False
901,440562554,434946095,47.83741128969109,,False
902,440562554,5479078678,94.15098544088688,,False
903,440801675,431369049,8.380494458089089,,False
904,440801675,431369049,45.778167363247206,,False
905,440801675,5479078690,11.044982801101641,,False
906,441454142,1850006018,10.269060966398278,,False
907,441454142,1850595953,10.826886110455526,,False
908,441454142,2988958587,94.82326117935578,Elm Drive,False
909,441454142,53413619,8.250775157576852,Elm Drive,False
910,441454143,7089755284,66.33319259043884,,False
911,441454173,2988958526,5.762358778424946,,False
912,441454173,4055668469,64.53373811925051,,False
913,441454173,1848954901,32.13087496921237,,False
914,441454175,53623647,7.13933007669468,,False
915,441454175,4055668469,144.12137397126878,,False
916,441454175,1188039703,6.868799942935698,,False
917,441454178,3026533371,1.4689066737256904,,False
918,441454178,3026533369,106.32592316565004,,False
919,441454178,3026533366,8.821135871331508,,False
920,441454179,53623671,8.106644009812472,Walnut Street,False
921,441454179,1188055813,9.576597048210356,,False
922,441454179,1188055871,9.029132115490668,,False
923,441454179,3026626966,97.78073082339726,Walnut Street,False
924,441454182,281853942,230.1316812324663,Howard Temin Lakeshore Path,False
925,441454182,259898388,306.4658779010317,Howard Temin Lakeshore Path,False
926,441454182,1188055813,147.8069899536495,,False
927,441454200,5500083060,48.916051090666784,,False
928,441454200,441454207,12.184836194500003,,False
929,441454200,459413383,64.69413727169773,,False
930,441454207,440359400,58.39301456604763,,False
931,441454207,437644087,18.493861666964392,,False
932,441454207,441454200,12.1848361945,,False
933,441510025,441510030,10.536961574925837,,False
934,441510025,1188055749,35.69395542753312,University Bay Drive,False
935,441510025,4055648579,75.61662106621765,University Bay Drive,False
936,441510030,441510025,10.536961574925837,,False
937,441510030,1188055799,42.177365737122166,,False
938,441510030,441510038,86.86466063995765,,False
939,441510030,4055648579,74.72099445560117,,False
940,441510038,441510030,86.86466063995765,,False
941,441511951,3026626716,8.516079845881812,,False
942,441511951,1849046282,6.194812128148593,,False
943,441511951,2410229794,10.875651535590611,Highland Avenue,False
944,441511951,1345480615,56.076329533151764,Highland Avenue,False
945,441515543,5477060495,40.217725598566396,,False
946,441515543,432198536,122.06426666950296,,False
947,441515543,5477060492,21.61528101715202,,False
948,441515544,5477060495,58.60916397713639,,False
949,441515544,432198536,90.2612454675848,,False
950,441515544,10780895543,12.93599444023999,,False
951,441515548,431369037,23.20763991591127,,False
952,441515548,5477060492,16.981842294021355,,False
953,441515548,441519021,64.95929534453884,,False
954,441515550,431369034,9.351410708091725,,False
955,441515550,431369036,48.81231410535857,,False
956,441515550,441519021,15.436046256103126,,False
957,441515560,441515561,11.387050007971562,,False
958,441515560,437729814,21.7161517581497,,False
959,441515560,437729814,51.71899019938806,,False
960,441515561,441515560,11.387050007971562,,False
961,441515561,10780895358,6.608364672618849,,False
962,441515561,10780895357,24.86360028845028,,False
963,441515564,442750408,2.001775092429588,,False
964,441515564,441515565,12.443087925918775,,False
965,441515564,10780895357,11.748019670181458,,False
966,441515565,53394470,8.935302910672315,,False
967,441515565,10780895527,35.77733720003618,,False
968,441515565,441515564,12.443087925918775,,False
969,441517209,53413619,10.437463519076996,Observatory Drive,False
970,441517209,53396044,103.93871048105926,Observatory Drive,False
971,441517209,1850595953,8.124751127860769,,False
972,441517209,445919172,9.385149751330795,,False
973,441517210,2987142574,9.911186267876298,,False
974,441517210,445919172,68.3706505269292,,False
975,441517210,2014172101,78.26436196571446,,False
976,441517210,5717841555,122.74757207184103,,False
977,441517217,53370688,61.69253442005239,,False
978,441517217,53370686,9.27402567353858,,False
979,441517217,441517218,42.52045483642,,False
980,441517217,1859403356,142.09099285714078,,False
981,441517218,2987142547,9.331616913829524,,False
982,441517218,441517219,30.32182461932884,,False
983,441517218,441517217,42.52045483642,,False
984,441517219,2726193743,10.672571051209411,,False
985,441517219,451331447,27.453661479510224,,False
986,441517219,7051892033,35.95583124277444,,False
987,441517219,441517218,30.321824619328837,,False
988,441519021,441515548,64.95929534453884,,False
989,441519021,441515550,15.436046256103126,,False
990,441519021,10780895517,46.247794170387685,,False
991,441988160,2987142651,37.84710207022629,,False
992,441988160,2987142647,10.20208653312427,,False
993,441988160,2987142660,9.040160307013917,,False
994,441988160,442751300,76.40197988542803,,False
995,441988161,53413624,12.957170394518867,,False
996,441988161,441988234,38.447848467156355,,False
997,441988161,12430210704,11.421982435975622,,False
998,441988161,12046956626,84.24146241797543,,False
999,441988164,53438915,9.609984417387551,Linden Drive,False
1000,441988164,442751300,8.16272325366927,,False
1001,441988164,452861061,7.776120580553025,,False
1002,441988164,53486848,20.122381417757488,Linden Drive,False
1003,441988165,8316813421,8.951237405078032,Colwood Drive,False
1004,441988165,8316813422,86.02088540176892,Colwood Drive,False
1005,441988165,12430210704,91.46324179965374,,False
1006,441988165,11954157889,134.42998456137116,,False
1007,441988234,441988161,38.44784846715636,,False
1008,442423830,445918898,3.171729028036437,,False
1009,442423830,1850595857,9.226195178195033,,False
1010,442423830,3033934078,8.001120032260868,,False
1011,442423835,442423837,8.211627469379469,,False
1012,442423835,1850595857,36.56593235463721,,False
1013,442423835,1850595962,80.34152896038835,,False
1014,442423837,442423835,8.211627469379469,,False
1015,442423837,10587274405,11.208476210691023,,False
1016,442423837,10587216604,12.890127061040912,,False
1017,442423841,442423843,3.7469040484331075,,False
1018,442423841,1850596003,130.36449928190552,,False
1019,442423841,442423913,7.942131560745139,,False
1020,442423843,442423841,3.7469040484331075,,False
1021,442423843,3031362438,6.891934418499825,,False
1022,442423843,445924406,40.92646905887418,,False
1023,442423847,53476004,5.222510265483914,,False
1024,442423847,1859403326,22.298835131834828,,False
1025,442423847,2707108083,23.613341105947214,,False
1026,442423856,2306828667,20.582216407053306,,False
1027,442423856,3080538552,41.82584401061742,,False
1028,442423856,2707108078,18.935272901209316,,False
1029,442423864,3031362902,33.5192636103469,,False
1030,442423864,2707108074,16.11275922723046,,False
1031,442423864,2707108078,53.16847420065807,,False
1032,442423889,3031362493,7.93528937585159,,False
1033,442423889,442423892,22.249357024761647,,False
1034,442423889,3101267426,13.252709485593904,,False
1035,442423892,450505518,47.350466872401626,,False
1036,442423892,442423889,22.249357024761647,,False
1037,442423892,442423897,50.640720996863614,,False
1038,442423897,2055106884,91.05397686687704,,False
1039,442423897,442423892,50.64072099686361,,False
1040,442423897,442423900,16.6342201185522,,False
1041,442423900,6634690717,7.661380015727951,,False
1042,442423900,8766014679,55.76706947776174,,False
1043,442423900,442423897,16.6342201185522,,False
1044,442423913,53413603,10.298145851180577,Observatory Drive,False
1045,442423913,1850595962,8.429354348392708,,False
1046,442423913,2987142659,130.21688681403657,Observatory Drive,False
1047,442423913,442423841,7.942131560745139,,False
1048,442750383,53394479,11.201823139867063,,False
1049,442750383,10780895526,21.363002886265697,,False
1050,442750383,10780895530,22.370202639328227,,False
1051,442750383,442750410,22.17807394429504,,False
1052,442750396,10780895371,56.89399885758854,,False
1053,442750396,8545232820,52.54178548539483,,False
1054,442750396,442750401,43.39469531423641,,False
1055,442750401,442750396,43.39469531423641,,False
1056,442750406,442750406,78.40110701643218,,False
1057,442750406,442750406,78.40110701643218,,False
1058,442750406,437729814,18.65274831739387,,False
1059,442750408,441515564,2.001775092429588,,False
1060,442750408,53394467,15.835273489859052,,False
1061,442750408,8545232819,9.013358127796002,,False
1062,442750408,445205693,160.22474655579188,,False
1063,442750410,53473418,10.780572417880704,,False
1064,442750410,10780895511,28.222012482713346,,False
1065,442750410,10780895523,81.71664884826167,,False
1066,442750410,442750383,22.17807394429504,,False
1067,442751258,53486863,45.48848973917584,Linden Drive,False
1068,442751258,11954130263,5.09616002824279,,False
1069,442751258,2988375162,7.629018278567535,,False
1070,442751258,442751259,68.96731314234529,Linden Drive,False
1071,442751259,53486858,35.298061486320314,Linden Drive,False
1072,442751259,8358995396,5.583907493602252,,False
1073,442751259,442751258,68.96731314234529,Linden Drive,False
1074,442751260,11954157869,64.08453527195755,,False
1075,442751260,2988375171,146.5451645136378,,False
1076,442751260,8358995396,31.02767200239813,,False
1077,442751277,11954157869,6.863298980725921,,False
1078,442751277,6326447004,61.29085123795789,,False
1079,442751277,11954130263,29.61325101662498,,False
1080,442751291,11954157871,16.023674741265058,,False
1081,442751291,2988375170,40.345634017681576,,False
1082,442751291,11954157887,43.84674380364469,,False
1083,442751300,2987142574,9.091999605963345,,False
1084,442751300,441988164,8.16272325366927,,False
1085,442751300,441988160,76.40197988542803,,False
1086,442751300,2988375171,18.458932091571242,,False
1087,442751313,8316813422,9.023854311920415,,False
1088,442751845,5630986773,8.418470970112551,,False
1089,442751845,4055677003,44.29973969741039,Linden Drive,False
1090,442751845,452265825,74.6851412874167,Linden Drive,False
1091,442751846,3033922379,28.68044290511268,,False
1092,442751846,5630986773,16.06953711447432,,False
1093,442751846,2988956364,75.99010890694863,,False
1094,442758699,5481548452,70.3758079193945,,False
1095,442758699,3100640434,14.871713223552428,,False
1096,442758699,442807836,11.142618670650926,,False
1097,442758736,9432286561,32.162944129241225,,False
1098,442807790,463124116,5.6913492807176835,,False
1099,442807790,1997867171,254.26881823483475,Observatory Drive,False
1100,442807790,37923760,79.02583100398009,Observatory Drive,False
1101,442807836,442758699,11.142618670650926,,False
1102,442807839,2987142738,17.141191371275763,,False
1103,442807839,442807840,37.35428805260469,,False
1104,442807839,450505526,76.10067953406949,,False
1105,442807839,3031362472,21.58570637497425,,False
1106,442807840,442807839,37.35428805260469,,False
1107,442807840,442813381,199.48338705907915,,False
1108,442807840,442813347,155.60284576346476,,False
1109,442807847,5481548442,50.105755064167646,,False
1110,442807847,442813386,26.726015231968226,,False
1111,442807847,3033899504,30.92827238233593,,False
1112,442807847,442813347,40.69244120053068,,False
1113,442807874,5481548445,36.92360838022914,,False
1114,442807874,3033899458,27.899771869476936,,False
1115,442807874,5462593300,40.69040471090547,,False
1116,442813347,442807847,40.69244120053068,,False
1117,442813347,442807840,155.60284576346476,,False
1118,442813347,442813383,23.21315656288434,,False
1119,442813377,450505535,25.29107077163078,,False
1120,442813377,442813381,62.06039683689116,,False
1121,442813377,2995304490,16.99543408047316,,False
1122,442813381,442807840,199.4833870590791,,False
1123,442813381,442813377,62.060396836891165,,False
1124,442813381,442813383,39.39915487567793,,False
1125,442813383,442813381,39.39915487567793,,False
1126,442813383,442813347,23.21315656288434,,False
1127,442813383,442813386,22.980319225691517,,False
1128,442813386,442807847,26.726015231968226,,False
1129,442813386,442813383,22.980319225691517,,False
1130,442813386,2995304497,31.532944106146587,,False
1131,443136590,443136594,9.365872236246236,,False
1132,443136590,443136591,16.21006137454959,,False
1133,443136590,443136596,15.319880368087318,,False
1134,443136591,443136590,16.21006137454959,,False
1135,443136591,9125387444,55.90215759424699,,False
1136,443136591,429886132,81.58367874479246,,False
1137,443136592,443136594,6.963019093107501,,False
1138,443136594,443136592,6.963019093107501,,False
1139,443136594,443136590,9.365872236246236,,False
1140,443136594,10780895547,8.96344627726392,,False
1141,443136595,10780895547,8.139968433209372,,False
1142,443136595,10780895557,1.3042820319749002,,False
1143,443136595,443136596,10.074171637361463,,False
1144,443136596,443136590,15.319880368087318,,False
1145,443136596,10780895554,16.22041886520701,,False
1146,443136596,443136595,10.074171637361463,,False
1147,443136601,10780895554,15.96948874986457,,False
1148,443136601,429886132,45.55047677635347,,False
1149,443136601,53367360,15.96931320855872,,False
1150,445202789,445205693,23.28884919109665,,False
1151,445202789,10780895285,34.662392529450685,,False
1152,445202789,10780895285,51.24760364141101,,False
1153,445205687,281747054,25.585039027162203,,False
1154,445205693,445202789,23.28884919109665,,False
1155,445205693,442750408,160.22474655579188,,False
1156,445205693,445205696,21.18231877493068,,False
1157,445205696,445205693,21.182318774930682,,False
1158,445916317,445916319,14.920294935639127,,False
1159,445916317,431369036,9.054158879071442,,False
1160,445916317,10780895522,22.885509414150942,,False
1161,445916319,6776854282,2.63966466307724,,False
1162,445916319,10780895523,11.156798558250673,,False
1163,445916319,445916317,14.920294935639127,,False
1164,445916326,2534595019,37.769727732340876,,False
1165,445916326,6776854282,52.57815621640306,,False
1166,445916326,5477060492,44.026001634650186,,False
1167,445918893,1850595887,47.399511470044736,,False
1168,445918893,445918900,54.245579740203034,,False
1169,445918893,2987142555,15.168479549964783,,False
1170,445918898,442423830,3.171729028036437,,False
1171,445918898,1850595887,38.60464379749494,,False
1172,445918898,53486817,7.7071694433439415,,False
1173,445918900,445918893,54.245579740203034,,False
1174,445918900,1857788739,41.290876120277524,,False
1175,445918900,2014172101,46.213937066854676,,False
1176,445919172,2987142647,10.340016286788668,,False
1177,445919172,441517209,9.385149751330795,,False
1178,445919172,441517210,68.3706505269292,,False
1179,445919172,1850595913,99.30962992919908,,False
1180,445924344,445924346,18.40521920724153,,False
1181,445924344,3031362442,7.691064495721347,,False
1182,445924344,445924406,7.71199975588383,,False
1183,445924346,445924344,18.40521920724153,,False
1184,445924346,3100640474,30.369999736644157,,False
1185,445924346,445924350,14.238123600908903,,False
1186,445924347,3100640509,5.137983180695903,,False
1187,445924347,445924350,11.615456509747045,,False
1188,445924347,3100640457,21.70832155593288,,False
1189,445924350,445924346,14.238123600908903,,False
1190,445924350,445924347,11.615456509747043,,False
1191,445924350,445924364,23.276907566660917,,False
1192,445924362,445924404,14.527785100500843,,False
1193,445924362,445924364,10.866752967407344,,False
1194,445924362,3100640474,13.442474250391912,,False
1195,445924364,445924376,17.502992717754225,,False
1196,445924364,445924350,23.276907566660917,,False
1197,445924364,3100640452,27.819175090142636,,False
1198,445924364,445924362,10.866752967407344,,False
1199,445924376,445924404,15.900307372708163,,False
1200,445924376,445924364,17.502992717754225,,False
1201,445924376,3100640446,8.43698237869765,,False
1202,445924404,445924362,14.527785100500843,,False
1203,445924404,445924376,15.900307372708163,,False
1204,445924404,3100640496,18.554245327768772,,False
1205,445924405,445924406,5.0984362332309985,,False
1206,445924405,445924416,28.43399922412427,Babcock Drive,False
1207,445924405,3031362438,40.3246847832184,Babcock Drive,False
1208,445924406,445924415,28.202235900648247,,False
1209,445924406,445924405,5.0984362332309985,,False
1210,445924406,442423843,40.92646905887418,,False
1211,445924406,445924344,7.71199975588383,,False
1212,445924414,445924415,6.821057585443572,,False
1213,445924414,3100640512,11.58677033051434,,False
1214,445924414,5479227279,52.61838462109288,,False
1215,445924415,445924406,28.202235900648247,,False
1216,445924415,1859403326,21.0511488269478,,False
1217,445924415,445924416,5.425650640736863,,False
1218,445924415,445924414,6.821057585443572,,False
1219,445924416,445924415,5.425650640736863,,False
1220,445924416,3080538572,20.92873670806811,Babcock Drive,False
1221,445924416,445924405,28.43399922412427,Babcock Drive,False
1222,445924418,3033934078,9.982398088494547,,False
1223,445924418,3033934077,9.063014444916723,,False
1224,445924418,463123577,44.23440251709849,,False
1225,445924418,463123560,31.97561383135856,,False
1226,445924423,2987142642,9.34873491823998,,False
1227,445924423,37923771,8.230039496635861,,False
1228,445924423,6699017366,7.109147693769885,,False
1229,445924423,1859403293,36.00950098199707,,False
1230,445924424,37923771,6.961878353382296,,False
1231,445924424,2987142663,2.2422522937516582,,False
1232,445924424,450505559,39.48697363682297,,False
1233,445924427,3080538573,44.8373602696639,,False
1234,445924427,450505559,60.63992842232284,,False
1235,445924427,2987142663,44.601319276571125,,False
1236,445924427,445924438,37.73247593014102,,False
1237,445924438,445924441,20.27002851172039,,False
1238,445924438,445924427,37.73247593014102,,False
1239,445924438,4055616220,24.79595146372286,,False
1240,445924441,3080538573,2.468744637949181,,False
1241,445924441,445924453,8.4856275507642,,False
1242,445924441,445924438,20.27002851172039,,False
1243,445924442,53580606,7.359242944492719,Tripp Circle,False
1244,445924442,3031362461,6.104610096122344,,False
1245,445924442,445924453,5.641246235603097,,False
1246,445924442,53725879,54.19977688563507,Tripp Circle,False
1247,445924443,3031362461,2.455200491176575,,False
1248,445924443,3031362463,46.87278649173317,,False
1249,445924443,5439028962,29.505575887392034,,False
1250,445924453,4055616220,17.30097854843126,,False
1251,445924453,445924441,8.4856275507642,,False
1252,445924453,445924442,5.641246235603097,,False
1253,445924454,450505563,35.4527313926386,,False
1254,445924454,3031362459,6.661524665977015,,False
1255,445924454,2987142733,3.874983788455232,,False
1256,445924454,2987142737,13.521117950424584,,False
1257,445924457,3031362459,7.414848937830998,,False
1258,445924457,433483274,26.419771752583834,,False
1259,445924457,2987142740,31.707909983891184,,False
1260,445924462,445924468,36.216392680004205,,False
1261,445924465,445924468,57.15556794738156,,False
1262,445924465,3080538548,27.843294778194,,False
1263,445924465,2306828675,38.03539218206393,,False
1264,445924468,445924462,36.216392680004205,,False
1265,445924468,320757900,151.60093771490108,,False
1266,445924468,445924465,57.15556794738156,,False
1267,445924468,433483274,64.81072118182905,,False
1268,445963184,5446595718,23.975345423855366,,False
1269,445963184,5444472589,13.356841871516565,,False
1270,445963184,11979175694,12.835232603105887,,False
1271,445963189,4527217543,10.641372612613381,,False
1272,445963189,3023830109,9.764548105796468,,False
1273,445963189,5446595707,29.454315005269446,,False
1274,445963191,5445903906,8.396234599367421,,False
1275,445963191,5445903899,13.307128941149568,,False
1276,445963191,5370791482,17.71863296855801,,False
1277,445963193,5446421076,2.98160795392001,,False
1278,445963193,445963205,42.80864585430281,,False
1279,445963193,445963205,28.139623737124978,,False
1280,445963194,11987821271,19.271388357592933,,False
1281,445963194,11987821272,9.304216197936784,,False
1282,445963194,1857864055,46.227616786304765,,False
1283,445963205,11987821271,7.510095445660845,,False
1284,445963205,445963193,42.8086458543028,,False
1285,445963205,445963193,28.139623737124978,,False
1286,448466217,5481791749,27.916106318482072,,False
1287,448466217,448466220,37.42802515196881,,False
1288,448466217,448466230,31.822575192824836,,False
1289,448466220,448466217,37.42802515196881,,False
1290,448466230,448466217,31.822575192824836,,False
1291,450505518,442423892,47.350466872401626,,False
1292,450505518,2055106884,20.861273657636843,,False
1293,450505518,3031362493,42.11541501213792,,False
1294,450505518,2707108069,26.481507391215057,,False
1295,450505523,1997867169,6.067267931457049,,False
1296,450505523,450505526,52.401883222743834,,False
1297,450505523,463131346,36.27919851237351,,False
1298,450505526,1997867171,5.213407067032007,,False
1299,450505526,463124007,155.4574505192427,,False
1300,450505526,450505523,52.40188322274384,,False
1301,450505526,442807839,76.10067953406949,,False
1302,450505532,450505535,122.75830960337885,,False
1303,450505532,463124007,32.12440149261552,,False
1304,450505532,463124007,33.79702168037966,,False
1305,450505535,450505532,122.75830960337885,,False
1306,450505535,11954157971,11.78360837221641,,False
1307,450505535,442813377,25.29107077163078,,False
1308,450505537,1859403326,30.70261772061561,,False
1309,450505537,450505539,32.613964059791776,,False
1310,450505537,2707108094,49.37239937088559,,False
1311,450505539,450505540,38.33197598775934,,False
1312,450505539,450505537,32.613964059791776,,False
1313,450505539,2707108090,12.329383967286894,,False
1314,450505540,2707108095,11.720196559160865,,False
1315,450505540,450505539,38.33197598775934,,False
1316,450505540,2707108088,22.972927269483385,,False
1317,450505552,2988958747,35.72380018912443,,False
1318,450505552,3031362858,17.537962617798424,,False
1319,450505552,1859403332,36.63556698160724,,False
1320,450505556,3031362507,36.99573638381142,,False
1321,450505556,3101267426,12.168563124269538,,False
1322,450505556,3031362504,12.216678671280889,,False
1323,450505557,4055610624,10.526313976804538,,False
1324,450505557,3031362507,20.118203438697567,,False
1325,450505557,6634690717,42.454457772655935,,False
1326,450505559,450505560,4.8244983154399765,,False
1327,450505559,445924427,60.63992842232284,,False
1328,450505559,445924424,39.48697363682296,,False
1329,450505560,450505559,4.8244983154399765,,False
1330,450505560,1859403295,5.764409163719971,,False
1331,450505560,1997867169,40.540607863325896,,False
1332,450505560,463131351,45.91148279680909,,False
1333,450505562,450505563,4.7605077885161915,,False
1334,450505562,463131351,50.99408868124302,,False
1335,450505562,2987142721,25.945984248133612,,False
1336,450505563,445924454,35.4527313926386,,False
1337,450505563,4055616220,37.03854690754438,,False
1338,450505563,450505562,4.7605077885161915,,False
1339,450505563,53725879,4.781830074623444,,False
1340,450714561,2988966654,8.0182700753193,,False
1341,451331447,4055626300,10.660338702242212,,False
1342,451331447,2988375077,27.509527871562668,,False
1343,451331447,7051892034,35.95394274546722,,False
1344,451331447,441517219,27.453661479510224,,False
1345,451331588,2988375077,64.82576162271087,,False
1346,451331591,53677756,19.59118193641027,,False
1347,451331591,6283004453,111.73626297840629,,False
1348,451331591,451331686,48.172526504997975,,False
1349,451331686,53677756,23.023796011296835,Farm Place,False
1350,451331686,451331591,48.172526504997975,,False
1351,451331686,53370932,57.155190549160935,Farm Place,False
1352,451331747,7051892034,13.633526151415216,,False
1353,451331747,2988375165,30.507740949973233,,False
1354,451331747,7051892033,11.978946213541834,,False
1355,451331747,452861061,11.343932941220034,,False
1356,452260039,3101270681,7.847158496907023,,False
1357,452260039,2988375096,14.10346882397152,Easterday Lane,False
1358,452260039,3101270683,50.23911894358034,,False
1359,452265822,452265826,6.336050013708147,,False
1360,452265822,4055677012,44.77398638428613,Walnut Street,False
1361,452265825,1848954710,8.629843207304104,,False
1362,452265825,1848954722,8.954302844748618,,False
1363,452265825,53618170,9.543741090948526,Linden Drive,False
1364,452265825,442751845,74.6851412874167,Linden Drive,False
1365,452265826,4055677011,44.70344627543879,,False
1366,452265826,452265822,6.336050013708147,,False
1367,452265826,3033918514,84.20363503662568,,False
1368,452858620,3033922203,8.512347561434616,,False
1369,452858620,3033922221,30.22289360856183,,False
1370,452858620,5630986769,1.3647455319509856,,False
1371,452858622,53618170,9.730147374732944,,False
1372,452858622,3033922362,8.322779283357496,,False
1373,452858622,2988956358,9.655106370934728,,False
1374,452858622,1849046360,23.88801328447619,,False
1375,452858623,2988956390,6.089738188534313,,False
1376,452858623,1848954772,36.29129599290251,,False
1377,452858623,4055682395,15.119026453663416,,False
1378,452858623,4055682396,15.783356980493224,,False
1379,452858637,1848954778,8.36303475659586,,False
1380,452858637,2988958534,8.902930616964564,,False
1381,452858637,53413644,12.255777354628261,Observatory Drive,False
1382,452858637,1932457390,30.638289323955135,Observatory Drive,False
1383,452859762,452859768,58.17639821288705,,False
1384,452859762,8402926378,33.54293847846494,,False
1385,452859762,3029042273,79.3659694949019,,False
1386,452859768,3026533363,5.682440261538569,,False
1387,452859768,452859762,58.17639821288705,,False
1388,452859768,3026533355,106.53623513236016,,False
1389,452859768,1188039703,125.74122484025911,,False
1390,452861057,53486866,6.327130599894323,,False
1391,452861057,11954130253,22.680029612458508,,False
1392,452861057,452861058,18.174766634661495,,False
1393,452861057,4055682400,24.094856693998793,,False
1394,452861058,2988375141,9.852289540093935,Farm Place,False
1395,452861058,53486863,7.2388181776988265,Farm Place,False
1396,452861058,2988375162,45.08077096230009,,False
1397,452861058,452861057,18.174766634661495,,False
1398,452861059,53486858,8.12837685343362,Farm Place,False
1399,452861059,3101270672,6.839732369950412,Farm Place,False
1400,452861059,2988375165,71.10661980652573,,False
1401,452861059,2988375162,104.83165623165152,,False
1402,452861061,441988164,7.776120580553025,,False
1403,452861061,451331747,11.343932941220034,,False
1404,452861061,2988375165,25.17335863928367,,False
1405,452861571,452861572,23.743489995290723,,False
1406,452861571,3035567528,16.124384364119468,,False
1407,452861571,2988372777,24.193959702625328,,False
1408,452861572,452861571,23.743489995290723,,False
1409,452861572,3035567955,10.085475864111233,,False
1410,452861572,2988372777,33.504938155818294,,False
1411,452866506,53461779,8.028131672951249,Campus Drive,False
1412,452866506,1857601784,14.012441420133365,Campus Drive,False
1413,452866506,1857601679,16.307230365083967,University Avenue,False
1414,452866506,1358608935,11.945231017359308,University Avenue,False
1415,459413379,53281813,16.919077523900665,,False
1416,459413379,440562533,17.96171230523851,,False
1417,459413379,5477060502,52.465830286818985,,False
1418,459413379,440562534,16.89638001798631,,False
1419,459413380,430548111,17.335239820430957,,False
1420,459413380,430548124,18.50349003582535,,False
1421,459413380,430548121,127.89976734825359,,False
1422,459413382,440359398,45.80660370967371,,False
1423,459413382,440359397,4.595729974699781,,False
1424,459413382,5476985455,16.343443763393147,,False
1425,459413383,440359397,19.55394094161605,,False
1426,459413383,5476985455,13.336338153770237,,False
1427,459413383,53359737,58.64768573904721,,False
1428,459413383,441454200,64.69413727169773,,False
1429,461488653,11490328749,2.815088900116935,,False
1430,461488653,461488659,49.8150857252007,,False
1431,461488653,5370791484,4.8090068503110475,,False
1432,461488654,1752697680,7.1928001728483535,,False
1433,461488654,1173045700,32.13571177286866,,False
1434,461488654,11954130196,35.227317905259504,,False
1435,461488658,1752697681,5.847210677739561,,False
1436,461488658,1173045703,33.26876238741197,,False
1437,461488658,11954130188,36.246212395627694,,False
1438,461488659,11046649236,4.147775442480897,,False
1439,461488659,461488661,14.525477639207669,,False
1440,461488659,461488653,49.8150857252007,,False
1441,461488661,461488659,14.525477639207669,,False
1442,461488661,3023830084,36.020329362563274,,False
1443,461488661,1857707074,86.4539963626527,,False
1444,461488664,461488665,22.016180483050935,,False
1445,461488664,9432286544,71.2194191915577,,False
1446,461488664,5032335489,16.044889884024215,,False
1447,461488665,2994560894,1.9184779715094484,,False
1448,461488665,461488664,22.016180483050935,,False
1449,461488665,3455721668,65.04532264276115,,False
1450,461489725,461489731,9.643940203483096,,False
1451,461489725,4527217526,4.692495797844969,,False
1452,461489725,461489727,33.91927055335019,,False
1453,461489727,461489734,64.41016951470155,,False
1454,461489727,1188576991,38.99007491448222,,False
1455,461489727,461489725,33.91927055335019,,False
1456,461489729,461489730,9.740622971954517,,False
1457,461489729,4527217526,4.6814257630044045,,False
1458,461489729,1188556183,19.713528191113518,,False
1459,461489730,461489731,9.408369822040038,,False
1460,461489730,3726297732,7.29504863340149,,False
1461,461489730,461489729,9.740622971954517,,False
1462,461489731,5446595710,2.780636401794529,,False
1463,461489731,461489730,9.408369822040038,,False
1464,461489731,461489725,9.643940203483096,,False
1465,461489734,461492090,52.3557467422438,,False
1466,461489734,11954157984,4.822272160029494,,False
1467,461489734,461489727,64.41016951470155,,False
1468,461489734,1188576991,34.92458708935754,,False
1469,461489734,3726297123,90.10190153369751,,False
1470,461489737,461492084,51.996748290750276,,False
1471,461489737,2804394920,11.186228055601973,,False
1472,461489737,461492085,62.0124324943083,,False
1473,461489737,1188559458,52.54677008617331,,False
1474,461489738,461489739,30.941430370285477,,False
